step,timestamp,actual_demand,lstm_forecast,reactive_servers,lstm_servers,reactive_capacity,lstm_capacity,reactive_sla_violation,lstm_sla_violation,reactive_over_prov,lstm_over_prov,reactive_action,lstm_action,reactive_cum_sla_pct,lstm_cum_sla_pct,reactive_cum_cost,lstm_cum_cost
20,2026-08-26 03:04:48,138.77502,133.8416,2,3,160.0,240.0,0,0,0,0,hold,hold,9.523809523809524,4.761904761904762,0.47619047619047616,0.2857142857142857
21,2026-08-26 03:09:48,161.90417,135.5044,2,3,160.0,240.0,1,0,0,0,hold,hold,13.636363636363635,4.545454545454546,0.6818181818181818,0.2727272727272727
22,2026-08-26 03:14:48,161.90417,140.81316,2,3,160.0,240.0,1,0,0,0,hold,hold,17.391304347826086,4.3478260869565215,0.8695652173913043,0.2608695652173913
23,2026-08-26 03:19:48,129.52335,144.95334,2,3,160.0,240.0,0,0,0,0,hold,hold,16.666666666666664,4.166666666666666,0.8333333333333334,0.25
24,2026-08-26 03:24:48,132.99274,141.63852,2,3,160.0,240.0,0,0,0,0,hold,hold,16.0,4.0,0.8,0.24000000000000002
25,2026-08-26 03:29:48,127.210434,139.57405,2,3,160.0,240.0,0,0,0,0,hold,hold,15.384615384615385,3.8461538461538463,0.7692307692307693,0.23076923076923078
26,2026-08-26 03:34:48,143.40085,135.91206,2,3,160.0,240.0,0,0,0,0,hold,hold,14.814814814814813,3.7037037037037033,0.7407407407407407,0.2222222222222222
27,2026-08-26 03:39:48,115.64584,136.69316,2,3,160.0,240.0,0,0,0,1,hold,hold,14.285714285714285,3.571428571428571,0.7142857142857143,0.25
28,2026-08-26 03:44:48,146.48474,130.57011,2,2,160.0,160.0,0,0,0,0,hold,scale_down -1,13.793103448275861,3.4482758620689653,0.6896551724137931,0.2413793103448276
29,2026-08-26 03:49:48,115.64584,131.95338,2,2,160.0,160.0,0,0,0,0,hold,hold,13.333333333333334,3.3333333333333335,0.6666666666666666,0.23333333333333334
30,2026-08-26 03:54:48,119.5007,128.54291,2,2,160.0,160.0,0,0,0,0,hold,hold,12.903225806451612,3.225806451612903,0.6451612903225806,0.22580645161290322
31,2026-08-26 03:59:48,120.271675,125.795555,2,2,160.0,160.0,0,0,0,0,hold,hold,12.5,3.125,0.625,0.21875
32,2026-08-26 04:04:48,127.210434,124.05788,2,2,160.0,160.0,0,0,0,0,hold,hold,12.121212121212121,3.0303030303030303,0.6060606060606061,0.21212121212121213
33,2026-08-26 04:09:48,138.77502,123.49029,2,2,160.0,160.0,0,0,0,0,hold,hold,11.76470588235294,2.941176470588235,0.5882352941176471,0.20588235294117646
34,2026-08-26 04:14:48,131.06529,127.402336,2,2,160.0,160.0,0,0,0,0,hold,hold,11.428571428571429,2.857142857142857,0.5714285714285714,0.19999999999999998
35,2026-08-26 04:19:48,124.897514,127.59205,2,2,160.0,160.0,0,0,0,0,hold,hold,11.11111111111111,2.7777777777777777,0.5555555555555556,0.19444444444444445
36,2026-08-26 04:24:48,132.99274,127.751915,2,2,160.0,160.0,0,0,0,0,hold,hold,10.81081081081081,2.7027027027027026,0.5405405405405406,0.1891891891891892
37,2026-08-26 04:29:48,123.355576,129.12306,2,2,160.0,160.0,0,0,0,0,hold,hold,10.526315789473683,2.631578947368421,0.5263157894736842,0.18421052631578946
38,2026-08-26 04:34:48,115.64584,128.1951,2,2,160.0,160.0,0,0,0,0,hold,hold,10.256410256410255,2.564102564102564,0.5128205128205128,0.17948717948717946
39,2026-08-26 04:39:48,143.40085,125.15602,2,2,160.0,160.0,0,0,0,0,hold,hold,10.0,2.5,0.5,0.175
40,2026-08-26 04:44:48,138.77502,128.02892,2,2,160.0,160.0,0,0,0,0,hold,hold,9.75609756097561,2.4390243902439024,0.4878048780487805,0.17073170731707316
41,2026-08-26 04:49:48,123.355576,130.61884,2,2,160.0,160.0,0,0,0,0,hold,hold,9.523809523809524,2.380952380952381,0.47619047619047616,0.16666666666666666
42,2026-08-26 04:54:48,115.64584,129.49734,2,2,160.0,160.0,0,0,0,0,hold,hold,9.30232558139535,2.3255813953488373,0.46511627906976744,0.16279069767441862
43,2026-08-26 04:59:48,131.06529,125.92213,2,2,160.0,160.0,0,0,0,0,hold,hold,9.090909090909092,2.272727272727273,0.45454545454545453,0.1590909090909091
44,2026-08-26 05:04:48,132.99274,126.625565,2,2,160.0,160.0,0,0,0,0,hold,hold,8.88888888888889,2.2222222222222223,0.4444444444444444,0.15555555555555556
45,2026-08-26 05:09:48,138.77502,128.52942,2,2,160.0,160.0,0,0,0,0,hold,hold,8.695652173913043,2.1739130434782608,0.43478260869565216,0.15217391304347827
46,2026-08-26 05:14:48,134.14919,130.13225,2,2,160.0,160.0,0,0,0,0,hold,hold,8.51063829787234,2.127659574468085,0.425531914893617,0.14893617021276595
47,2026-08-26 05:19:48,132.99274,130.76971,2,2,160.0,160.0,0,0,0,0,hold,hold,8.333333333333332,2.083333333333333,0.4166666666666667,0.14583333333333334
48,2026-08-26 05:24:48,138.77502,131.61208,2,2,160.0,160.0,0,0,0,0,hold,hold,8.16326530612245,2.0408163265306123,0.40816326530612246,0.14285714285714285
49,2026-08-26 05:29:48,138.77502,133.80719,2,2,160.0,160.0,0,0,0,0,hold,hold,8.0,2.0,0.4,0.14
50,2026-08-26 05:34:48,115.64584,134.87328,2,3,160.0,240.0,0,0,0,1,hold,scale_up +1,7.8431372549019605,1.9607843137254901,0.39215686274509803,0.1568627450980392
51,2026-08-26 05:39:48,177.32362,130.43951,2,2,160.0,160.0,1,1,0,0,hold,scale_down -1,9.615384615384617,3.8461538461538463,0.4807692307692308,0.25
52,2026-08-26 05:44:48,134.14919,139.87088,2,2,160.0,160.0,0,0,0,0,hold,hold,9.433962264150944,3.7735849056603774,0.4716981132075472,0.24528301886792453
53,2026-08-26 05:49:48,115.64584,139.20642,2,3,160.0,240.0,0,0,0,1,hold,scale_up +1,9.25925925925926,3.7037037037037033,0.46296296296296297,0.25925925925925924
54,2026-08-26 05:54:48,115.64584,133.7545,2,3,160.0,240.0,0,0,0,1,hold,hold,9.090909090909092,3.6363636363636362,0.45454545454545453,0.2727272727272727
55,2026-08-26 05:59:48,121.42814,128.49829,2,2,160.0,160.0,0,0,0,0,hold,scale_down -1,8.928571428571429,3.571428571428571,0.44642857142857145,0.26785714285714285
56,2026-08-26 06:04:48,131.06529,125.56731,2,2,160.0,160.0,0,0,0,0,hold,hold,8.771929824561402,3.508771929824561,0.43859649122807015,0.2631578947368421
57,2026-08-26 06:09:48,156.12189,126.872375,2,2,160.0,160.0,0,0,0,0,hold,hold,8.620689655172415,3.4482758620689653,0.43103448275862066,0.25862068965517243
58,2026-08-26 06:14:48,138.77502,130.94907,2,2,160.0,160.0,0,0,0,0,hold,hold,8.47457627118644,3.389830508474576,0.423728813559322,0.2542372881355932
59,2026-08-26 06:19:48,132.99274,133.28667,2,2,160.0,160.0,0,0,0,0,hold,hold,8.333333333333332,3.3333333333333335,0.4166666666666667,0.25
60,2026-08-26 06:24:48,138.77502,134.20125,2,2,160.0,160.0,0,0,0,0,hold,hold,8.19672131147541,3.278688524590164,0.4098360655737705,0.2459016393442623
61,2026-08-26 06:29:48,138.77502,135.76093,2,3,160.0,240.0,0,0,0,0,hold,scale_up +1,8.064516129032258,3.225806451612903,0.4032258064516129,0.24193548387096775
62,2026-08-26 06:34:48,138.77502,136.73653,2,3,160.0,240.0,0,0,0,0,hold,hold,7.936507936507936,3.1746031746031744,0.3968253968253968,0.23809523809523808
63,2026-08-26 06:39:48,115.64584,137.07736,2,3,160.0,240.0,0,0,0,1,hold,hold,7.8125,3.125,0.390625,0.25
64,2026-08-26 06:44:48,123.355576,131.01016,2,2,160.0,160.0,0,0,0,0,hold,scale_down -1,7.6923076923076925,3.076923076923077,0.38461538461538464,0.24615384615384617
65,2026-08-26 06:49:48,132.99274,128.16278,2,2,160.0,160.0,0,0,0,0,hold,hold,7.575757575757576,3.0303030303030303,0.3787878787878788,0.24242424242424243
66,2026-08-26 06:54:48,127.210434,128.5078,2,2,160.0,160.0,0,0,0,0,hold,hold,7.462686567164178,2.9850746268656714,0.373134328358209,0.2388059701492537
67,2026-08-26 06:59:48,125.55834,127.6677,2,2,160.0,160.0,0,0,0,0,hold,hold,7.352941176470589,2.941176470588235,0.36764705882352944,0.23529411764705882
68,2026-08-26 07:04:48,119.5007,126.561584,2,2,160.0,160.0,0,0,0,0,hold,hold,7.246376811594203,2.898550724637681,0.36231884057971014,0.2318840579710145
69,2026-08-26 07:09:48,138.77502,124.24784,2,2,160.0,160.0,0,0,0,0,hold,hold,7.142857142857142,2.857142857142857,0.35714285714285715,0.22857142857142856
70,2026-08-26 07:14:48,127.210434,127.67949,2,2,160.0,160.0,0,0,0,0,hold,hold,7.042253521126761,2.8169014084507045,0.352112676056338,0.22535211267605634
71,2026-08-26 07:19:48,138.77502,128.02406,2,2,160.0,160.0,0,0,0,0,hold,hold,6.944444444444445,2.7777777777777777,0.3472222222222222,0.2222222222222222
72,2026-08-26 07:24:48,138.77502,130.10791,2,2,160.0,160.0,0,0,0,0,hold,hold,6.8493150684931505,2.73972602739726,0.3424657534246575,0.2191780821917808
73,2026-08-26 07:29:48,134.92017,132.30591,2,2,160.0,160.0,0,0,0,0,hold,hold,6.756756756756757,2.7027027027027026,0.33783783783783783,0.21621621621621623
74,2026-08-26 07:34:48,127.210434,133.22832,2,2,160.0,160.0,0,0,0,0,hold,hold,6.666666666666667,2.666666666666667,0.3333333333333333,0.21333333333333332
75,2026-08-26 07:39:48,131.06529,132.33034,2,2,160.0,160.0,0,0,0,0,hold,hold,6.578947368421052,2.631578947368421,0.32894736842105265,0.21052631578947367
76,2026-08-26 07:44:48,127.210434,131.27094,2,2,160.0,160.0,0,0,0,0,hold,hold,6.493506493506493,2.5974025974025974,0.3246753246753247,0.20779220779220778
77,2026-08-26 07:49:48,138.77502,130.2445,2,2,160.0,160.0,0,0,0,0,hold,hold,6.41025641025641,2.564102564102564,0.32051282051282054,0.20512820512820512
78,2026-08-26 07:54:48,138.77502,131.40424,2,2,160.0,160.0,0,0,0,0,hold,hold,6.329113924050633,2.5316455696202533,0.31645569620253167,0.20253164556962028
79,2026-08-26 07:59:48,131.06529,132.68668,2,2,160.0,160.0,0,0,0,0,hold,hold,6.25,2.5,0.3125,0.2
80,2026-08-26 08:04:48,150.3396,132.19395,2,2,160.0,160.0,0,0,0,0,hold,hold,6.172839506172839,2.4691358024691357,0.30864197530864196,0.19753086419753085
81,2026-08-26 08:09:48,134.14919,136.25687,2,2,160.0,160.0,0,0,0,0,hold,hold,6.097560975609756,2.4390243902439024,0.3048780487804878,0.1951219512195122
82,2026-08-26 08:14:48,161.90417,136.01286,2,3,160.0,240.0,1,0,0,0,hold,scale_up +1,7.228915662650602,2.4096385542168677,0.3614457831325301,0.1927710843373494
83,2026-08-26 08:19:48,158.04932,141.91805,2,3,160.0,240.0,0,0,0,0,hold,hold,7.142857142857142,2.380952380952381,0.35714285714285715,0.19047619047619047
84,2026-08-26 08:24:48,123.355576,145.60066,2,3,160.0,240.0,0,0,0,0,hold,hold,7.0588235294117645,2.3529411764705883,0.35294117647058826,0.18823529411764706
85,2026-08-26 08:29:48,120.271675,140.38177,2,3,160.0,240.0,0,0,0,0,hold,hold,6.976744186046512,2.3255813953488373,0.3488372093023256,0.18604651162790697
86,2026-08-26 08:34:48,115.64584,135.23354,2,3,160.0,240.0,0,0,0,1,hold,hold,6.896551724137931,2.2988505747126435,0.3448275862068966,0.1954022988505747
87,2026-08-26 08:39:48,138.77502,129.12633,2,2,160.0,160.0,0,0,0,0,hold,scale_down -1,6.8181818181818175,2.272727272727273,0.3409090909090909,0.19318181818181818
88,2026-08-26 08:44:48,134.14919,130.18462,2,2,160.0,160.0,0,0,0,0,hold,hold,6.741573033707865,2.247191011235955,0.33707865168539325,0.19101123595505617
89,2026-08-26 08:49:48,134.14919,129.56833,2,2,160.0,160.0,0,0,0,0,hold,hold,6.666666666666667,2.2222222222222223,0.3333333333333333,0.18888888888888888
90,2026-08-26 08:54:48,138.77502,129.27257,2,2,160.0,160.0,0,0,0,0,hold,hold,6.593406593406594,2.197802197802198,0.32967032967032966,0.18681318681318682
91,2026-08-26 08:59:48,123.355576,131.7798,2,2,160.0,160.0,0,0,0,0,hold,hold,6.521739130434782,2.1739130434782608,0.32608695652173914,0.18478260869565216
92,2026-08-26 09:04:48,123.355576,130.4712,2,2,160.0,160.0,0,0,0,0,hold,hold,6.451612903225806,2.1505376344086025,0.3225806451612903,0.1827956989247312
93,2026-08-26 09:09:48,167.68648,129.17502,2,2,160.0,160.0,1,1,0,0,hold,hold,7.446808510638298,3.1914893617021276,0.3723404255319149,0.23404255319148937
94,2026-08-26 09:14:48,127.210434,136.87415,2,2,160.0,160.0,0,0,0,0,hold,hold,7.368421052631578,3.1578947368421053,0.3684210526315789,0.23157894736842105
95,2026-08-26 09:19:48,154.19446,135.26685,2,3,160.0,240.0,0,0,0,0,hold,scale_up +1,7.291666666666667,3.125,0.3645833333333333,0.22916666666666669
96,2026-08-26 09:24:48,138.77502,139.21037,2,3,160.0,240.0,0,0,0,0,hold,hold,7.216494845360824,3.0927835051546393,0.36082474226804123,0.2268041237113402
97,2026-08-26 09:29:48,131.06529,138.94563,2,3,160.0,240.0,0,0,0,0,hold,hold,7.142857142857142,3.061224489795918,0.35714285714285715,0.22448979591836735
98,2026-08-26 09:34:48,115.64584,137.39986,2,3,160.0,240.0,0,0,0,1,hold,hold,7.07070707070707,3.0303030303030303,0.35353535353535354,0.23232323232323232
99,2026-08-26 09:39:48,146.48474,132.45782,2,3,160.0,240.0,0,0,0,0,hold,hold,7.000000000000001,3.0,0.35,0.22999999999999998
100,2026-08-26 09:44:48,131.06529,133.02689,2,3,160.0,240.0,0,0,0,0,hold,hold,6.9306930693069315,2.9702970297029703,0.3465346534653465,0.2277227722772277
101,2026-08-26 09:49:48,115.64584,132.86523,2,3,160.0,240.0,0,0,0,1,hold,hold,6.862745098039216,2.941176470588235,0.3431372549019608,0.23529411764705882
102,2026-08-26 09:54:48,143.40085,127.7764,2,2,160.0,160.0,0,0,0,0,hold,scale_down -1,6.796116504854369,2.912621359223301,0.33980582524271846,0.23300970873786409
103,2026-08-26 09:59:48,144.5573,130.12614,2,2,160.0,160.0,0,0,0,0,hold,hold,6.730769230769231,2.8846153846153846,0.33653846153846156,0.23076923076923075
104,2026-08-26 10:04:48,120.271675,133.45732,2,2,160.0,160.0,0,0,0,0,hold,hold,6.666666666666667,2.857142857142857,0.3333333333333333,0.22857142857142856
105,2026-08-26 10:09:48,138.77502,131.52327,2,2,160.0,160.0,0,0,0,0,hold,hold,6.60377358490566,2.8301886792452833,0.330188679245283,0.22641509433962265
106,2026-08-26 10:14:48,131.06529,131.87723,2,2,160.0,160.0,0,0,0,0,hold,hold,6.5420560747663545,2.803738317757009,0.32710280373831774,0.22429906542056072
107,2026-08-26 10:19:48,132.99274,131.59273,2,2,160.0,160.0,0,0,0,0,hold,hold,6.481481481481481,2.7777777777777777,0.32407407407407407,0.2222222222222222
108,2026-08-26 10:24:48,138.77502,132.43666,2,2,160.0,160.0,0,0,0,0,hold,hold,6.422018348623854,2.7522935779816518,0.3211009174311927,0.22018348623853212
109,2026-08-26 10:29:48,138.77502,133.06638,2,3,160.0,240.0,0,0,0,0,hold,scale_up +1,6.363636363636363,2.727272727272727,0.3181818181818182,0.21818181818181817
110,2026-08-26 10:34:48,115.64584,133.68103,2,3,160.0,240.0,0,0,0,1,hold,hold,6.306306306306306,2.7027027027027026,0.3153153153153153,0.22522522522522523
111,2026-08-26 10:39:48,128.86253,130.17676,2,2,160.0,160.0,0,0,0,0,hold,scale_down -1,6.25,2.6785714285714284,0.3125,0.2232142857142857
112,2026-08-26 10:44:48,127.210434,128.7624,2,2,160.0,160.0,0,0,0,0,hold,hold,6.1946902654867255,2.6548672566371683,0.30973451327433627,0.22123893805309736
113,2026-08-26 10:49:48,115.64584,127.98882,2,2,160.0,160.0,0,0,0,0,hold,hold,6.140350877192982,2.631578947368421,0.30701754385964913,0.21929824561403508
114,2026-08-26 10:54:48,127.210434,124.822205,2,2,160.0,160.0,0,0,0,0,hold,hold,6.086956521739131,2.608695652173913,0.30434782608695654,0.21739130434782608
115,2026-08-26 10:59:48,129.52335,124.233765,2,2,160.0,160.0,0,0,0,0,hold,hold,6.0344827586206895,2.586206896551724,0.3017241379310345,0.21551724137931036
116,2026-08-26 11:04:48,123.355576,124.64785,2,2,160.0,160.0,0,0,0,0,hold,hold,5.982905982905983,2.564102564102564,0.29914529914529914,0.21367521367521367
117,2026-08-26 11:09:48,123.355576,125.01804,2,2,160.0,160.0,0,0,0,0,hold,hold,5.932203389830509,2.5423728813559325,0.2966101694915254,0.211864406779661
118,2026-08-26 11:14:48,138.77502,124.387665,2,2,160.0,160.0,0,0,0,0,hold,hold,5.88235294117647,2.5210084033613445,0.29411764705882354,0.21008403361344538
119,2026-08-26 11:19:48,132.99274,127.34162,2,2,160.0,160.0,0,0,0,0,hold,hold,5.833333333333333,2.5,0.2916666666666667,0.20833333333333331
120,2026-08-26 11:24:48,131.06529,129.50246,2,2,160.0,160.0,0,0,0,0,hold,hold,5.785123966942149,2.479338842975207,0.2892561983471074,0.2066115702479339
121,2026-08-26 11:29:48,134.92017,130.01117,2,2,160.0,160.0,0,0,0,0,hold,hold,5.737704918032787,2.459016393442623,0.28688524590163933,0.20491803278688525
122,2026-08-26 11:34:48,123.355576,131.00278,2,2,160.0,160.0,0,0,0,0,hold,hold,5.691056910569105,2.4390243902439024,0.2845528455284553,0.2032520325203252
123,2026-08-26 11:39:48,127.210434,129.5668,2,2,160.0,160.0,0,0,0,0,hold,hold,5.64516129032258,2.4193548387096775,0.28225806451612906,0.20161290322580644
124,2026-08-26 11:44:48,115.64584,128.94788,2,2,160.0,160.0,0,0,0,0,hold,hold,5.6000000000000005,2.4,0.28,0.2
125,2026-08-26 11:49:48,138.77502,125.212395,2,2,160.0,160.0,0,0,0,0,hold,hold,5.555555555555555,2.380952380952381,0.2777777777777778,0.1984126984126984
126,2026-08-26 11:54:48,138.77502,127.35942,2,2,160.0,160.0,0,0,0,0,hold,hold,5.511811023622047,2.3622047244094486,0.2755905511811024,0.19685039370078738
127,2026-08-26 11:59:48,138.77502,129.94379,2,2,160.0,160.0,0,0,0,0,hold,hold,5.46875,2.34375,0.2734375,0.1953125
128,2026-08-26 12:04:48,138.77502,131.90288,2,2,160.0,160.0,0,0,0,0,hold,hold,5.426356589147287,2.3255813953488373,0.2713178294573643,0.1937984496124031
129,2026-08-26 12:09:48,169.6139,133.94014,2,2,160.0,160.0,1,1,0,0,hold,hold,6.153846153846154,3.076923076923077,0.3076923076923077,0.23076923076923078
130,2026-08-26 12:14:48,131.06529,142.22025,2,3,160.0,240.0,0,0,0,0,hold,scale_up +1,6.106870229007633,3.0534351145038165,0.3053435114503817,0.22900763358778625
131,2026-08-26 12:19:48,121.42814,140.95724,2,3,160.0,240.0,0,0,0,0,hold,hold,6.0606060606060606,3.0303030303030303,0.30303030303030304,0.2272727272727273
132,2026-08-26 12:24:48,115.64584,135.90642,2,3,160.0,240.0,0,0,0,1,hold,hold,6.015037593984962,3.007518796992481,0.3007518796992481,0.23308270676691728
133,2026-08-26 12:29:48,134.14919,130.26018,2,2,160.0,160.0,0,0,0,0,hold,scale_down -1,5.970149253731343,2.9850746268656714,0.29850746268656714,0.23134328358208955
134,2026-08-26 12:34:48,138.77502,129.8,2,2,160.0,160.0,0,0,0,0,hold,hold,5.9259259259259265,2.9629629629629632,0.2962962962962963,0.22962962962962963
135,2026-08-26 12:39:48,127.210434,131.20546,2,2,160.0,160.0,0,0,0,0,hold,hold,5.88235294117647,2.941176470588235,0.29411764705882354,0.22794117647058826
136,2026-08-26 12:44:48,138.77502,128.55034,2,2,160.0,160.0,0,0,0,0,hold,hold,5.839416058394161,2.9197080291970803,0.291970802919708,0.22627737226277372
137,2026-08-26 12:49:48,123.355576,130.61484,2,2,160.0,160.0,0,0,0,0,hold,hold,5.797101449275362,2.898550724637681,0.2898550724637681,0.2246376811594203
138,2026-08-26 12:54:48,121.42814,129.50014,2,2,160.0,160.0,0,0,0,0,hold,hold,5.755395683453238,2.877697841726619,0.28776978417266186,0.22302158273381295
139,2026-08-26 12:59:48,121.42814,128.02563,2,2,160.0,160.0,0,0,0,0,hold,hold,5.714285714285714,2.857142857142857,0.2857142857142857,0.22142857142857142
140,2026-08-26 13:04:48,115.64584,125.79774,2,2,160.0,160.0,0,0,0,0,hold,hold,5.673758865248227,2.8368794326241136,0.28368794326241137,0.2198581560283688
141,2026-08-26 13:09:48,132.99274,122.57737,2,2,160.0,160.0,0,0,0,0,hold,hold,5.633802816901409,2.8169014084507045,0.28169014084507044,0.21830985915492956
142,2026-08-26 13:14:48,127.210434,124.31163,2,2,160.0,160.0,0,0,0,0,hold,hold,5.594405594405594,2.797202797202797,0.27972027972027974,0.2167832167832168
143,2026-08-26 13:19:48,138.77502,124.44984,2,2,160.0,160.0,0,0,0,0,hold,hold,5.555555555555555,2.7777777777777777,0.2777777777777778,0.2152777777777778
144,2026-08-26 13:24:48,127.210434,127.87268,2,2,160.0,160.0,0,0,0,0,hold,hold,5.517241379310345,2.7586206896551726,0.27586206896551724,0.21379310344827585
145,2026-08-26 13:29:48,130.10156,128.37367,2,2,160.0,160.0,0,0,0,0,hold,hold,5.47945205479452,2.73972602739726,0.273972602739726,0.21232876712328766
146,2026-08-26 13:34:48,132.99274,129.01205,2,2,160.0,160.0,0,0,0,0,hold,hold,5.442176870748299,2.7210884353741496,0.272108843537415,0.2108843537414966
147,2026-08-26 13:39:48,138.77502,130.4157,2,2,160.0,160.0,0,0,0,0,hold,hold,5.405405405405405,2.7027027027027026,0.2702702702702703,0.20945945945945948
148,2026-08-26 13:44:48,119.5007,132.02258,2,2,160.0,160.0,0,0,0,0,hold,hold,5.369127516778524,2.684563758389262,0.2684563758389262,0.2080536912751678
149,2026-08-26 13:49:48,123.355576,129.4437,2,2,160.0,160.0,0,0,0,0,hold,hold,5.333333333333334,2.666666666666667,0.26666666666666666,0.20666666666666667
150,2026-08-26 13:54:48,127.210434,127.138985,2,2,160.0,160.0,0,0,0,0,hold,hold,5.298013245033113,2.6490066225165565,0.26490066225165565,0.2052980132450331
151,2026-08-26 13:59:48,124.897514,126.785545,2,2,160.0,160.0,0,0,0,0,hold,hold,5.263157894736842,2.631578947368421,0.2631578947368421,0.20394736842105263
152,2026-08-26 14:04:48,134.14919,126.05437,2,2,160.0,160.0,0,0,0,0,hold,hold,5.228758169934641,2.6143790849673203,0.26143790849673204,0.20261437908496732
153,2026-08-26 14:09:48,138.77502,127.384895,2,2,160.0,160.0,0,0,0,0,hold,hold,5.194805194805195,2.5974025974025974,0.2597402597402597,0.20129870129870128
154,2026-08-26 14:14:48,115.64584,129.48058,2,2,160.0,160.0,0,0,0,0,hold,hold,5.161290322580645,2.5806451612903225,0.25806451612903225,0.2
155,2026-08-26 14:19:48,107.93612,127.12874,2,2,160.0,160.0,0,0,0,0,hold,hold,5.128205128205128,2.564102564102564,0.2564102564102564,0.1987179487179487
156,2026-08-26 14:24:48,121.42814,122.61292,2,2,160.0,160.0,0,0,0,0,hold,hold,5.095541401273886,2.547770700636943,0.25477707006369427,0.19745222929936307
157,2026-08-26 14:29:48,138.77502,121.368195,2,2,160.0,160.0,0,0,0,0,hold,hold,5.063291139240507,2.5316455696202533,0.25316455696202533,0.1962025316455696
158,2026-08-26 14:34:48,104.08126,124.87277,2,2,160.0,160.0,0,0,0,0,hold,hold,5.031446540880504,2.515723270440252,0.25157232704402516,0.1949685534591195
159,2026-08-26 14:39:48,104.08126,120.31833,2,2,160.0,160.0,0,0,0,0,hold,hold,5.0,2.5,0.25,0.19375
160,2026-08-26 14:44:48,100.2264,115.339134,2,2,160.0,160.0,0,0,0,0,hold,hold,4.968944099378882,2.484472049689441,0.2484472049689441,0.19254658385093168
161,2026-08-26 14:49:48,115.64584,111.52175,2,2,160.0,160.0,0,0,0,0,hold,hold,4.938271604938271,2.4691358024691357,0.24691358024691357,0.19135802469135801
162,2026-08-26 14:54:48,100.2264,112.0751,2,2,160.0,160.0,0,0,0,0,hold,hold,4.9079754601226995,2.4539877300613497,0.24539877300613497,0.1901840490797546
