step,timestamp,actual_demand,lstm_forecast,reactive_servers,lstm_servers,reactive_capacity,lstm_capacity,reactive_sla_violation,lstm_sla_violation,reactive_over_prov,lstm_over_prov,reactive_action,lstm_action,reactive_cum_sla_pct,lstm_cum_sla_pct,reactive_cum_cost,lstm_cum_cost
105,2026-08-26 09:59:26,92.33328,93.796715,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.14150943396226415,0.009433962264150943
106,2026-08-26 10:04:26,96.29042,94.18963,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.14018691588785046,0.009345794392523364
107,2026-08-26 10:09:26,103.54518,95.70301,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.1388888888888889,0.009259259259259259
108,2026-08-26 10:14:26,105.52375,98.79804,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.13761467889908258,0.009174311926605505
109,2026-08-26 10:19:26,87.05709,101.72343,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.13636363636363635,0.00909090909090909
110,2026-08-26 10:24:26,91.67376,98.72443,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.13513513513513514,0.009009009009009009
111,2026-08-26 10:29:26,91.67376,96.64831,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.13392857142857142,0.008928571428571428
112,2026-08-26 10:34:26,85.29836,95.44058,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.13274336283185842,0.008849557522123894
113,2026-08-26 10:39:26,89.2555,93.026306,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.13157894736842105,0.008771929824561403
114,2026-08-26 10:44:26,83.759476,92.197395,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.13043478260869565,0.008695652173913044
115,2026-08-26 10:49:26,73.86662,90.492744,2,2,160.0,160.0,0,0,1,1,hold,hold,0.0,0.0,0.13793103448275862,0.017241379310344827
116,2026-08-26 10:54:26,80.46186,86.75955,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.13675213675213677,0.017094017094017096
117,2026-08-26 10:59:26,88.37614,85.39212,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.13559322033898305,0.01694915254237288
118,2026-08-26 11:04:26,110.79993,86.98574,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.13445378151260504,0.01680672268907563
119,2026-08-26 11:09:26,84.419,94.80156,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.13333333333333333,0.016666666666666666
120,2026-08-26 11:14:26,93.65233,94.26256,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.1322314049586777,0.01652892561983471
121,2026-08-26 11:19:26,103.765015,94.87879,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.13114754098360656,0.01639344262295082
122,2026-08-26 11:24:26,114.09755,98.247696,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.13008130081300814,0.016260162601626018
123,2026-08-26 11:29:26,98.48883,103.89745,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.12903225806451613,0.016129032258064516
124,2026-08-26 11:34:26,98.66471,103.69618,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.128,0.016
125,2026-08-26 11:39:26,104.204704,102.40188,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.12698412698412698,0.015873015873015872
126,2026-08-26 11:44:26,87.05709,103.13199,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.12598425196850394,0.015748031496062992
127,2026-08-26 11:49:26,131.90468,98.97295,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.125,0.015625
128,2026-08-26 11:54:26,131.90468,107.90307,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.12403100775193798,0.015503875968992248
129,2026-08-26 11:59:26,119.844826,116.55335,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.12307692307692308,0.015384615384615385
130,2026-08-26 12:04:26,72.811386,118.94212,2,2,160.0,160.0,0,0,1,1,hold,hold,0.0,0.0,0.1297709923664122,0.022900763358778626
131,2026-08-26 12:09:26,91.27804,105.48487,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.12878787878787878,0.022727272727272728
132,2026-08-26 12:14:26,121.35232,99.226204,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.12781954887218044,0.022556390977443608
133,2026-08-26 12:19:26,89.695175,104.59501,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.12686567164179105,0.022388059701492536
134,2026-08-26 12:24:26,95.6309,101.116455,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.1259259259259259,0.022222222222222223
135,2026-08-26 12:29:26,92.33328,99.213486,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.125,0.022058823529411766
136,2026-08-26 12:34:26,86.177734,97.32817,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.12408759124087591,0.021897810218978103
137,2026-08-26 12:39:26,104.64439,94.732895,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.12318840579710146,0.021739130434782608
138,2026-08-26 12:44:26,84.419,97.50073,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.1223021582733813,0.02158273381294964
139,2026-08-26 12:49:26,93.65233,94.716705,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.12142857142857143,0.02142857142857143
140,2026-08-26 12:54:26,89.695175,94.74755,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.12056737588652482,0.02127659574468085
141,2026-08-26 12:59:26,109.48089,93.99971,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.11971830985915492,0.02112676056338028
142,2026-08-26 13:04:26,109.48089,98.82659,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.11888111888111888,0.02097902097902098
143,2026-08-26 13:09:26,80.46186,103.29668,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.11805555555555555,0.020833333333333332
144,2026-08-26 13:14:26,103.41328,97.97659,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.11724137931034483,0.020689655172413793
145,2026-08-26 13:19:26,92.33328,99.17107,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.11643835616438356,0.02054794520547945
146,2026-08-26 13:24:26,68.59044,97.85692,2,2,160.0,160.0,0,0,1,1,hold,hold,0.0,0.0,0.12244897959183673,0.027210884353741496
147,2026-08-26 13:29:26,69.24996,90.246284,2,2,160.0,160.0,0,0,1,1,hold,hold,0.0,0.0,0.12837837837837837,0.033783783783783786
148,2026-08-26 13:34:26,69.11805,83.99198,2,2,160.0,160.0,0,0,1,1,hold,hold,0.0,0.0,0.1342281879194631,0.040268456375838924
149,2026-08-26 13:39:26,70.17329,79.96534,2,2,160.0,160.0,0,0,1,1,hold,hold,0.0,0.0,0.14,0.04666666666666667
150,2026-08-26 13:44:26,111.6793,78.1574,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.1390728476821192,0.046357615894039736
151,2026-08-26 13:49:26,90.57455,87.70383,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.13815789473684212,0.046052631578947366
152,2026-08-26 13:54:26,80.72566,91.57198,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.13725490196078433,0.0457516339869281
153,2026-08-26 13:59:26,93.65233,90.681885,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.13636363636363635,0.045454545454545456
154,2026-08-26 14:04:26,70.56901,92.34606,2,2,160.0,160.0,0,0,1,1,hold,hold,0.0,0.0,0.14193548387096774,0.05161290322580645
155,2026-08-26 14:09:26,87.05709,87.790596,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.14102564102564102,0.05128205128205128
156,2026-08-26 14:14:26,83.36376,87.760254,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.0,0.14012738853503184,0.050955414012738856
157,2026-08-26 14:19:26,55.399963,87.30529,1,2,80.0,160.0,0,0,0,1,scale_down -1,hold,0.0,0.0,0.13924050632911392,0.056962025316455694
158,2026-08-26 14:24:26,66.83171,80.18672,1,2,80.0,160.0,0,0,0,1,hold,hold,0.0,0.0,0.13836477987421383,0.06289308176100629
159,2026-08-26 14:29:26,58.565678,76.84022,1,2,80.0,160.0,0,0,0,1,hold,hold,0.0,0.0,0.1375,0.06875
160,2026-08-26 14:34:26,52.761875,73.082275,1,2,80.0,160.0,0,0,0,1,hold,hold,0.0,0.0,0.13664596273291926,0.07453416149068323
161,2026-08-26 14:39:26,64.63329,69.296486,1,2,80.0,160.0,0,0,0,1,hold,hold,0.0,0.0,0.13580246913580246,0.08024691358024691
162,2026-08-26 14:44:26,103.765015,69.215004,1,1,80.0,80.0,1,1,0,0,hold,scale_down -1,0.6134969325153374,0.6134969325153374,0.1656441717791411,0.11042944785276074
163,2026-08-26 14:49:26,72.98726,79.73276,2,1,160.0,80.0,0,0,1,0,scale_up +1,hold,0.6097560975609756,0.6097560975609756,0.17073170731707318,0.10975609756097561
164,2026-08-26 14:54:26,74.74599,82.14699,2,2,160.0,160.0,0,0,1,1,hold,scale_up +1,0.6060606060606061,0.6060606060606061,0.17575757575757575,0.11515151515151516
165,2026-08-26 14:59:26,63.314247,82.29464,2,2,160.0,160.0,0,0,1,1,hold,hold,0.6024096385542169,0.6024096385542169,0.1807228915662651,0.12048192771084337
166,2026-08-26 15:04:26,59.620914,79.08231,1,2,80.0,160.0,0,0,0,1,scale_down -1,hold,0.5988023952095809,0.5988023952095809,0.17964071856287422,0.12574850299401197
167,2026-08-26 15:09:26,61.555523,75.21173,1,2,80.0,160.0,0,0,0,1,hold,hold,0.5952380952380952,0.5952380952380952,0.17857142857142858,0.13095238095238096
168,2026-08-26 15:14:26,80.19805,72.67903,1,2,80.0,160.0,1,0,0,0,hold,hold,1.183431952662722,0.591715976331361,0.20710059171597633,0.1301775147928994
169,2026-08-26 15:19:26,87.05709,75.4844,2,2,160.0,160.0,0,0,0,0,scale_up +1,hold,1.1764705882352942,0.5882352941176471,0.20588235294117646,0.12941176470588237
170,2026-08-26 15:24:26,96.29042,80.89975,2,2,160.0,160.0,0,0,0,0,hold,hold,1.1695906432748537,0.5847953216374269,0.2046783625730994,0.1286549707602339
171,2026-08-26 15:29:26,94.09201,87.57871,2,2,160.0,160.0,0,0,0,0,hold,hold,1.1627906976744187,0.5813953488372093,0.20348837209302326,0.12790697674418605
172,2026-08-26 15:34:26,82.66027,92.04755,2,2,160.0,160.0,0,0,0,0,hold,hold,1.1560693641618496,0.5780346820809248,0.2023121387283237,0.12716763005780346
173,2026-08-26 15:39:26,75.62535,91.5354,2,2,160.0,160.0,0,0,1,1,hold,hold,1.1494252873563218,0.5747126436781609,0.20689655172413796,0.13218390804597702
174,2026-08-26 15:44:26,69.4698,88.235664,2,2,160.0,160.0,0,0,1,1,hold,hold,1.1428571428571428,0.5714285714285714,0.2114285714285714,0.13714285714285715
175,2026-08-26 15:49:26,80.19805,83.63661,2,2,160.0,160.0,0,0,0,0,hold,hold,1.1363636363636365,0.5681818181818182,0.21022727272727273,0.13636363636363635
176,2026-08-26 15:54:26,65.95234,82.951515,2,2,160.0,160.0,0,0,1,1,hold,hold,1.1299435028248588,0.5649717514124294,0.21468926553672318,0.14124293785310735
177,2026-08-26 15:59:26,63.314247,79.64926,2,2,160.0,160.0,0,0,1,1,hold,hold,1.1235955056179776,0.5617977528089888,0.21910112359550563,0.14606741573033707
178,2026-08-26 16:04:26,65.95234,76.31552,2,2,160.0,160.0,0,0,1,1,hold,hold,1.1173184357541899,0.5586592178770949,0.22346368715083798,0.15083798882681565
179,2026-08-26 16:09:26,89.695175,74.71741,2,2,160.0,160.0,0,0,0,0,hold,hold,1.1111111111111112,0.5555555555555556,0.2222222222222222,0.15
180,2026-08-26 16:14:26,91.01424,79.86446,2,2,160.0,160.0,0,0,0,0,hold,hold,1.1049723756906076,0.5524861878453038,0.22099447513812154,0.14917127071823205
181,2026-08-26 16:19:26,98.04916,85.42135,2,2,160.0,160.0,0,0,0,0,hold,hold,1.098901098901099,0.5494505494505495,0.21978021978021978,0.14835164835164835
182,2026-08-26 16:24:26,116.73565,91.16725,2,2,160.0,160.0,0,0,0,0,hold,hold,1.092896174863388,0.546448087431694,0.2185792349726776,0.14754098360655737
183,2026-08-26 16:29:26,108.16184,100.5145,2,2,160.0,160.0,0,0,0,0,hold,hold,1.0869565217391304,0.5434782608695652,0.21739130434782608,0.14673913043478262
