step,timestamp,actual_demand,lstm_forecast,reactive_servers,lstm_servers,reactive_capacity,lstm_capacity,reactive_sla_violation,lstm_sla_violation,reactive_over_prov,lstm_over_prov,reactive_action,lstm_action,reactive_cum_sla_pct,lstm_cum_sla_pct,reactive_cum_cost,lstm_cum_cost
189,2026-08-26 16:59:14,86.66667,92.044075,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.5263157894736842,0.0,0.02631578947368421
190,2026-08-26 17:04:14,83.33333,92.83771,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.5235602094240838,0.0,0.02617801047120419
191,2026-08-26 17:09:14,93.33333,93.36278,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.5208333333333333,0.0,0.026041666666666668
192,2026-08-26 17:14:14,90.0,92.78128,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.5181347150259068,0.0,0.025906735751295335
193,2026-08-26 17:19:14,90.0,92.47812,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.5154639175257731,0.0,0.02577319587628866
194,2026-08-26 17:24:14,100.0,91.214584,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.5128205128205128,0.0,0.02564102564102564
195,2026-08-26 17:29:14,100.0,91.92463,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.5102040816326531,0.0,0.025510204081632654
196,2026-08-26 17:34:14,80.0,94.00038,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.5076142131979695,0.0,0.025380710659898477
197,2026-08-26 17:39:14,95.0,94.65558,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.5050505050505051,0.0,0.025252525252525252
198,2026-08-26 17:44:14,86.66667,94.369545,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.5025125628140703,0.0,0.02512562814070352
199,2026-08-26 17:49:14,86.66667,93.91311,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.5,0.0,0.025
200,2026-08-26 17:54:14,92.0,93.09357,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4975124378109453,0.0,0.024875621890547265
201,2026-08-26 17:59:14,90.0,91.597206,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.49504950495049505,0.0,0.024752475247524754
202,2026-08-26 18:04:14,80.0,90.49744,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.49261083743842365,0.0,0.024630541871921183
203,2026-08-26 18:09:14,90.0,90.84324,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.49019607843137253,0.0,0.024509803921568627
204,2026-08-26 18:14:14,95.0,89.76959,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4878048780487805,0.0,0.024390243902439025
205,2026-08-26 18:19:14,85.0,90.48347,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.48543689320388345,0.0,0.024271844660194174
206,2026-08-26 18:24:14,90.0,90.68027,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4830917874396135,0.0,0.024154589371980676
207,2026-08-26 18:29:14,80.0,90.43103,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4807692307692308,0.0,0.02403846153846154
208,2026-08-26 18:34:14,86.66667,89.635254,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4784688995215311,0.0,0.023923444976076555
209,2026-08-26 18:39:14,100.0,89.985085,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4761904761904762,0.0,0.023809523809523808
210,2026-08-26 18:44:14,100.0,90.44037,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.47393364928909953,0.0,0.023696682464454975
211,2026-08-26 18:49:14,105.0,91.34612,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4716981132075472,0.0,0.02358490566037736
212,2026-08-26 18:54:14,100.0,94.41758,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4694835680751174,0.0,0.023474178403755867
213,2026-08-26 18:59:14,80.0,96.800186,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.46728971962616817,0.0,0.02336448598130841
214,2026-08-26 19:04:14,90.0,98.02211,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.46511627906976744,0.0,0.023255813953488372
215,2026-08-26 19:09:14,120.0,97.696495,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4629629629629629,0.0,0.023148148148148147
216,2026-08-26 19:14:14,100.0,98.45387,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4608294930875576,0.0,0.02304147465437788
217,2026-08-26 19:19:14,100.0,99.2135,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.45871559633027525,0.0,0.022935779816513763
218,2026-08-26 19:24:14,100.0,99.40346,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.45662100456621,0.0,0.0228310502283105
219,2026-08-26 19:29:14,100.0,100.11865,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.45454545454545453,0.0,0.022727272727272728
220,2026-08-26 19:34:14,100.0,102.70316,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4524886877828055,0.0,0.02262443438914027
221,2026-08-26 19:39:14,93.33333,103.49077,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.45045045045045046,0.0,0.02252252252252252
222,2026-08-26 19:44:14,83.33333,100.180664,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4484304932735426,0.0,0.02242152466367713
223,2026-08-26 19:49:14,93.33333,98.20428,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4464285714285714,0.0,0.022321428571428572
224,2026-08-26 19:54:14,100.0,96.45408,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4444444444444444,0.0,0.022222222222222223
225,2026-08-26 19:59:14,90.0,95.659874,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4424778761061947,0.0,0.022123893805309734
226,2026-08-26 20:04:14,95.0,94.66127,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4405286343612335,0.0,0.022026431718061675
227,2026-08-26 20:09:14,90.0,94.09009,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.43859649122807015,0.0,0.021929824561403508
228,2026-08-26 20:14:14,90.0,94.05376,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.43668122270742354,0.0,0.021834061135371178
229,2026-08-26 20:19:14,86.66667,94.794815,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.43478260869565216,0.0,0.021739130434782608
230,2026-08-26 20:24:14,100.0,93.76891,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4329004329004329,0.0,0.021645021645021644
231,2026-08-26 20:29:14,90.0,93.12249,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.43103448275862066,0.0,0.021551724137931036
232,2026-08-26 20:34:14,88.0,93.471085,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4291845493562232,0.0,0.02145922746781116
233,2026-08-26 20:39:14,100.0,92.8723,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4273504273504274,0.0,0.021367521367521368
234,2026-08-26 20:44:14,100.0,93.761734,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.425531914893617,0.0,0.02127659574468085
235,2026-08-26 20:49:14,108.0,95.14647,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.423728813559322,0.0,0.0211864406779661
236,2026-08-26 20:54:14,106.66667,97.85615,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.42194092827004215,0.0,0.02109704641350211
237,2026-08-26 20:59:14,100.0,99.44009,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.42016806722689076,0.0,0.02100840336134454
238,2026-08-26 21:04:14,100.0,101.68018,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.41841004184100417,0.0,0.02092050209205021
239,2026-08-26 21:09:14,130.0,103.44479,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4166666666666667,0.0,0.020833333333333332
240,2026-08-26 21:14:14,100.0,106.22351,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4149377593360996,0.0,0.02074688796680498
241,2026-08-26 21:19:14,104.0,107.60749,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4132231404958678,0.0,0.02066115702479339
242,2026-08-26 21:24:14,105.0,107.49104,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.411522633744856,0.0,0.0205761316872428
243,2026-08-26 21:29:14,105.0,107.29928,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4098360655737705,0.0,0.020491803278688523
244,2026-08-26 21:34:14,110.0,107.638016,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.40816326530612246,0.0,0.02040816326530612
245,2026-08-26 21:39:14,113.33333,108.19597,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.40650406504065045,0.0,0.02032520325203252
246,2026-08-26 21:44:14,113.33333,106.10011,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4048582995951417,0.0,0.020242914979757085
247,2026-08-26 21:49:14,113.33333,108.221954,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4032258064516129,0.0,0.020161290322580645
248,2026-08-26 21:54:14,100.0,109.863976,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4016064257028112,0.0,0.020080321285140562
249,2026-08-26 21:59:14,100.0,109.96734,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.4,0.0,0.02
250,2026-08-26 22:04:14,116.0,109.1051,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.398406374501992,0.0,0.0199203187250996
251,2026-08-26 22:09:14,125.0,108.71048,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.3968253968253968,0.0,0.01984126984126984
252,2026-08-26 22:14:14,125.0,109.683235,3,2,240.0,160.0,0,0,0,0,scale_up +1,hold,0.0,0.3952569169960474,0.0,0.019762845849802372
253,2026-08-26 22:19:14,108.0,111.83145,2,2,160.0,160.0,0,0,0,0,scale_down -1,hold,0.0,0.39370078740157477,0.0,0.01968503937007874
254,2026-08-26 22:24:14,104.0,112.88855,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.39215686274509803,0.0,0.0196078431372549
255,2026-08-26 22:29:14,120.0,114.0681,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.390625,0.0,0.01953125
256,2026-08-26 22:34:14,105.0,115.567566,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.38910505836575876,0.0,0.019455252918287938
257,2026-08-26 22:39:14,100.0,113.99003,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.3875968992248062,0.0,0.01937984496124031
258,2026-08-26 22:44:14,108.0,110.55757,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.3861003861003861,0.0,0.019305019305019305
259,2026-08-26 22:49:14,125.0,107.79851,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.38461538461538464,0.0,0.019230769230769232
260,2026-08-26 22:54:14,112.0,109.16304,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.38314176245210724,0.0,0.019157088122605363
261,2026-08-26 22:59:14,110.0,110.80169,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.38167938931297707,0.0,0.019083969465648856
262,2026-08-26 23:04:14,130.0,110.269165,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.38022813688212925,0.0,0.019011406844106463
263,2026-08-26 23:09:14,130.0,113.28313,3,2,240.0,160.0,0,0,0,0,scale_up +1,hold,0.0,0.3787878787878788,0.0,0.01893939393939394
264,2026-08-26 23:14:14,120.0,117.57985,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.37735849056603776,0.0,0.018867924528301886
265,2026-08-26 23:19:14,100.0,120.06331,2,2,160.0,160.0,0,0,0,0,scale_down -1,hold,0.0,0.37593984962406013,0.0,0.018796992481203006
266,2026-08-26 23:24:14,114.28572,118.03438,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.37453183520599254,0.0,0.018726591760299626
267,2026-08-26 23:29:14,114.28572,117.481384,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.3731343283582089,0.0,0.018656716417910446
268,2026-08-26 23:34:14,126.66668,116.967735,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.37174721189591076,0.0,0.01858736059479554
269,2026-08-26 23:39:14,120.0,115.52414,3,2,240.0,160.0,0,0,0,0,scale_up +1,hold,0.0,0.3703703703703704,0.0,0.018518518518518517
270,2026-08-26 23:44:14,116.0,114.78134,2,2,160.0,160.0,0,0,0,0,scale_down -1,hold,0.0,0.36900369003690037,0.0,0.01845018450184502
271,2026-08-26 23:49:14,128.0,115.22572,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.3676470588235294,0.0,0.01838235294117647
272,2026-08-26 23:54:14,128.0,118.774635,3,2,240.0,160.0,0,0,0,0,scale_up +1,hold,0.0,0.3663003663003663,0.0,0.018315018315018316
273,2026-08-26 23:59:14,130.0,120.76362,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.36496350364963503,0.0,0.01824817518248175
274,2026-08-27 00:04:14,130.0,123.03818,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.36363636363636365,0.0,0.01818181818181818
275,2026-08-27 00:09:14,145.0,123.99533,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.36231884057971014,0.0,0.018115942028985508
276,2026-08-27 00:14:14,125.0,127.34066,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.36101083032490977,0.0,0.018050541516245487
277,2026-08-27 00:19:14,120.0,129.73103,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.3597122302158274,0.0,0.017985611510791366
278,2026-08-27 00:24:14,120.0,129.12732,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.35842293906810035,0.0,0.017921146953405017
279,2026-08-27 00:29:14,140.0,127.656105,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.35714285714285715,0.0,0.017857142857142856
280,2026-08-27 00:34:14,135.00002,127.55698,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.3558718861209964,0.0,0.017793594306049824
281,2026-08-27 00:39:14,120.0,128.06892,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.3546099290780142,0.0,0.01773049645390071
282,2026-08-27 00:44:14,120.0,125.87773,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.35335689045936397,0.0,0.0176678445229682
283,2026-08-27 00:49:14,135.00002,125.55393,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.35211267605633806,0.0,0.017605633802816902
284,2026-08-27 00:54:14,135.00002,126.69121,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.3508771929824561,0.0,0.017543859649122806
285,2026-08-27 00:59:14,133.33333,128.24242,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.34965034965034963,0.0,0.017482517482517484
286,2026-08-27 01:04:14,125.0,127.68109,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.34843205574912894,0.0,0.017421602787456445
287,2026-08-27 01:09:14,142.85715,127.2789,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.3472222222222222,0.0,0.017361111111111112
288,2026-08-27 01:14:14,148.0,129.95193,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.34602076124567477,0.0,0.01730103806228374
289,2026-08-27 01:19:14,132.0,133.57405,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.3448275862068966,0.0,0.017241379310344827
290,2026-08-27 01:24:14,132.0,134.27103,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.3436426116838488,0.0,0.01718213058419244
291,2026-08-27 01:29:14,134.28572,134.34517,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.3424657534246575,0.0,0.017123287671232876
292,2026-08-27 01:34:14,136.0,134.37646,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.3412969283276451,0.0,0.017064846416382253
293,2026-08-27 01:39:14,136.0,135.27243,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.3401360544217687,0.0,0.017006802721088437
294,2026-08-27 01:44:14,125.0,134.00961,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.3389830508474576,0.0,0.01694915254237288
295,2026-08-27 01:49:14,135.00002,131.41444,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.33783783783783783,0.0,0.016891891891891893
296,2026-08-27 01:54:14,133.33333,131.36565,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.33670033670033667,0.0,0.016835016835016835
297,2026-08-27 01:59:14,125.0,131.3547,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.33557046979865773,0.0,0.016778523489932886
298,2026-08-27 02:04:14,125.71428,130.29031,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.33444816053511706,0.0,0.016722408026755852
299,2026-08-27 02:09:14,140.0,128.7332,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.33333333333333337,0.0,0.016666666666666666
300,2026-08-27 02:14:14,140.0,128.59883,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.33222591362126247,0.0,0.016611295681063124
301,2026-08-27 02:19:14,120.0,130.58908,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.33112582781456956,0.0,0.016556291390728478
302,2026-08-27 02:24:14,135.00002,129.71689,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.33003300330033003,0.0,0.0165016501650165
303,2026-08-27 02:29:14,130.0,129.6528,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.3289473684210526,0.0,0.01644736842105263
304,2026-08-27 02:34:14,128.0,130.30615,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.32786885245901637,0.0,0.01639344262295082
305,2026-08-27 02:39:14,140.0,130.34956,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.32679738562091504,0.0,0.016339869281045753
306,2026-08-27 02:44:14,126.66668,129.77374,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.32573289902280134,0.0,0.016286644951140065
307,2026-08-27 02:49:14,125.0,128.7871,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.3246753246753247,0.0,0.016233766233766232
308,2026-08-27 02:54:14,166.66666,129.56773,3,2,240.0,160.0,0,1,0,0,hold,hold,0.0,0.6472491909385114,0.0,0.032362459546925564
309,2026-08-27 02:59:14,133.33333,132.29861,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.6451612903225806,0.0,0.03225806451612903
310,2026-08-27 03:04:14,130.0,134.54518,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.6430868167202572,0.0,0.03215434083601286
311,2026-08-27 03:09:14,126.66668,135.72333,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.641025641025641,0.0,0.03205128205128205
312,2026-08-27 03:14:14,120.0,134.23274,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.6389776357827476,0.0,0.03194888178913738
313,2026-08-27 03:19:14,133.33333,132.9138,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.6369426751592357,0.0,0.03184713375796178
314,2026-08-27 03:24:14,120.0,132.1512,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.6349206349206349,0.0,0.031746031746031744
315,2026-08-27 03:29:14,126.66668,125.932724,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.6329113924050633,0.0,0.03164556962025317
316,2026-08-27 03:34:14,120.0,124.70691,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.6309148264984227,0.0,0.031545741324921134
317,2026-08-27 03:39:14,126.66668,123.5247,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.628930817610063,0.0,0.031446540880503145
318,2026-08-27 03:44:14,123.33333,123.20694,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.6269592476489028,0.0,0.03134796238244514
319,2026-08-27 03:49:14,124.0,123.54674,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.625,0.0,0.03125
320,2026-08-27 03:54:14,125.0,122.3667,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.6230529595015576,0.0,0.03115264797507788
321,2026-08-27 03:59:14,120.0,122.99424,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.6211180124223602,0.0,0.031055900621118012
322,2026-08-27 04:04:14,122.85714,122.34894,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.6191950464396285,0.0,0.030959752321981424
323,2026-08-27 04:09:14,110.0,122.508545,2,2,160.0,160.0,0,0,0,0,scale_down -1,hold,0.0,0.6172839506172839,0.0,0.030864197530864196
324,2026-08-27 04:14:14,110.0,120.58442,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.6153846153846154,0.0,0.03076923076923077
325,2026-08-27 04:19:14,110.0,118.41307,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.6134969325153374,0.0,0.03067484662576687
326,2026-08-27 04:24:14,140.0,115.89513,2,2,160.0,160.0,0,0,0,0,hold,hold,0.0,0.6116207951070336,0.0,0.03058103975535168
327,2026-08-27 04:29:14,140.0,116.33055,3,2,240.0,160.0,0,0,0,0,scale_up +1,hold,0.0,0.6097560975609756,0.0,0.03048780487804878
328,2026-08-27 04:34:14,120.0,119.365204,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.60790273556231,0.0,0.030395136778115502
329,2026-08-27 04:39:14,120.0,121.12869,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.6060606060606061,0.0,0.030303030303030304
330,2026-08-27 04:44:14,140.0,123.452675,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.6042296072507553,0.0,0.030211480362537766
331,2026-08-27 04:49:14,120.0,126.749664,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.6024096385542169,0.0,0.030120481927710843
332,2026-08-27 04:54:14,120.0,128.34558,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.6006006006006006,0.0,0.03003003003003003
333,2026-08-27 04:59:14,130.0,125.52986,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5988023952095809,0.0,0.029940119760479042
334,2026-08-27 05:04:14,130.0,123.78742,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5970149253731344,0.0,0.029850746268656716
335,2026-08-27 05:09:14,120.0,125.01255,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5952380952380952,0.0,0.02976190476190476
336,2026-08-27 05:14:14,140.0,125.27678,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5934718100890208,0.0,0.02967359050445104
337,2026-08-27 05:19:14,140.0,124.81308,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.591715976331361,0.0,0.029585798816568046
338,2026-08-27 05:24:14,124.0,127.828896,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5899705014749262,0.0,0.029498525073746312
339,2026-08-27 05:29:14,140.0,129.44029,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5882352941176471,0.0,0.029411764705882353
340,2026-08-27 05:34:14,120.0,130.54686,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5865102639296188,0.0,0.02932551319648094
341,2026-08-27 05:39:14,135.00002,130.04582,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5847953216374269,0.0,0.029239766081871343
342,2026-08-27 05:44:14,120.0,131.13156,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5830903790087464,0.0,0.029154518950437316
343,2026-08-27 05:49:14,144.0,128.58377,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5813953488372093,0.0,0.029069767441860465
344,2026-08-27 05:54:14,128.0,128.17279,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5797101449275363,0.0,0.028985507246376812
345,2026-08-27 05:59:14,131.42857,129.2562,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5780346820809248,0.0,0.028901734104046242
346,2026-08-27 06:04:14,130.0,128.46883,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5763688760806917,0.0,0.02881844380403458
347,2026-08-27 06:09:14,149.99998,129.90965,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5747126436781609,0.0,0.028735632183908046
348,2026-08-27 06:14:14,140.0,131.3384,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5730659025787965,0.0,0.02865329512893983
349,2026-08-27 06:19:14,149.99998,134.56056,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5714285714285714,0.0,0.02857142857142857
350,2026-08-27 06:24:14,126.66668,135.82649,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5698005698005698,0.0,0.02849002849002849
351,2026-08-27 06:29:14,140.0,137.12473,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5681818181818182,0.0,0.028409090909090908
352,2026-08-27 06:34:14,130.0,137.88115,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.56657223796034,0.0,0.028328611898016998
353,2026-08-27 06:39:14,130.0,137.58813,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5649717514124294,0.0,0.02824858757062147
354,2026-08-27 06:44:14,125.0,134.40198,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5633802816901409,0.0,0.028169014084507043
355,2026-08-27 06:49:14,143.33334,131.97803,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5617977528089888,0.0,0.028089887640449437
356,2026-08-27 06:54:14,153.33333,130.20256,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5602240896358543,0.0,0.028011204481792718
357,2026-08-27 06:59:14,160.0,133.43535,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5586592178770949,0.0,0.027932960893854747
358,2026-08-27 07:04:14,128.0,136.89049,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5571030640668524,0.0,0.027855153203342618
359,2026-08-27 07:09:14,128.0,139.12364,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5555555555555556,0.0,0.027777777777777776
360,2026-08-27 07:14:14,133.33333,139.41862,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.554016620498615,0.0,0.027700831024930747
361,2026-08-27 07:19:14,133.33333,139.42087,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5524861878453038,0.0,0.027624309392265192
362,2026-08-27 07:24:14,149.99998,136.80663,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5509641873278237,0.0,0.027548209366391185
363,2026-08-27 07:29:14,120.0,135.08661,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5494505494505495,0.0,0.027472527472527472
364,2026-08-27 07:34:14,120.0,131.26697,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.547945205479452,0.0,0.0273972602739726
365,2026-08-27 07:39:14,130.0,130.42815,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.546448087431694,0.0,0.0273224043715847
366,2026-08-27 07:44:14,140.0,129.6849,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.544959128065395,0.0,0.027247956403269755
367,2026-08-27 07:49:14,140.0,129.52864,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5434782608695652,0.0,0.02717391304347826
368,2026-08-27 07:54:14,120.0,130.30049,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5420054200542005,0.0,0.02710027100271003
369,2026-08-27 07:59:14,120.0,127.8459,3,2,240.0,160.0,0,0,0,0,hold,hold,0.0,0.5405405405405406,0.0,0.02702702702702703
