step,timestamp,actual_demand,lstm_forecast,reactive_servers,lstm_servers,reactive_capacity,lstm_capacity,reactive_sla_violation,lstm_sla_violation,reactive_over_prov,lstm_over_prov,reactive_action,lstm_action,reactive_cum_sla_pct,lstm_cum_sla_pct,reactive_cum_cost,lstm_cum_cost
80,2026-08-26 07:54:57,107.62882,122.82244,3,2,240.0,160.0,0,0,1,0,hold,hold,3.7037037037037033,19.753086419753085,0.691358024691358,1.2839506172839505
81,2026-08-26 07:59:57,75.12347,118.401306,3,2,240.0,160.0,0,0,1,1,hold,hold,3.6585365853658534,19.51219512195122,0.6951219512195121,1.2804878048780488
82,2026-08-26 08:04:57,54.897915,116.25677,2,2,160.0,160.0,0,0,1,1,scale_down -1,hold,3.614457831325301,19.27710843373494,0.6987951807228916,1.2771084337349397
83,2026-08-26 08:09:57,191.85378,105.454796,2,2,160.0,160.0,1,1,0,0,hold,hold,4.761904761904762,20.238095238095237,0.75,1.3214285714285714
84,2026-08-26 08:14:57,77.049706,112.09546,3,2,240.0,160.0,0,0,1,1,scale_up +1,hold,4.705882352941177,20.0,0.7529411764705882,1.3176470588235294
85,2026-08-26 08:19:57,85.95858,102.8994,3,2,240.0,160.0,0,0,1,0,hold,hold,4.651162790697675,19.767441860465116,0.7558139534883721,1.302325581395349
86,2026-08-26 08:24:57,135.80011,104.69871,3,2,240.0,160.0,0,0,0,0,hold,hold,4.597701149425287,19.54022988505747,0.7471264367816093,1.2873563218390804
87,2026-08-26 08:29:57,151.21005,108.081055,3,2,240.0,160.0,0,0,0,0,hold,hold,4.545454545454546,19.318181818181817,0.7386363636363636,1.2727272727272727
88,2026-08-26 08:34:57,242.70656,117.340416,3,2,240.0,160.0,1,1,0,0,hold,hold,5.617977528089887,20.224719101123593,0.7865168539325843,1.3146067415730338
89,2026-08-26 08:39:57,118.46392,139.55576,4,2,320.0,160.0,0,0,1,0,scale_up +1,hold,5.555555555555555,20.0,0.7888888888888889,1.3
90,2026-08-26 08:44:57,133.87386,139.65681,4,3,320.0,240.0,0,0,1,0,hold,scale_up +1,5.4945054945054945,19.78021978021978,0.7912087912087913,1.2857142857142858
91,2026-08-26 08:49:57,78.01283,143.70287,3,3,240.0,240.0,0,0,1,1,scale_down -1,hold,5.434782608695652,19.565217391304348,0.7934782608695652,1.2826086956521738
92,2026-08-26 08:54:57,231.14912,136.82176,3,3,240.0,240.0,0,0,0,0,hold,hold,5.376344086021505,19.35483870967742,0.7849462365591398,1.2688172043010753
93,2026-08-26 08:59:57,69.344734,143.9457,3,3,240.0,240.0,0,0,1,1,hold,hold,5.319148936170213,19.148936170212767,0.7872340425531915,1.2659574468085106
94,2026-08-26 09:04:57,168.40865,135.56476,3,3,240.0,240.0,0,0,0,0,hold,hold,5.263157894736842,18.947368421052634,0.7789473684210526,1.2526315789473683
95,2026-08-26 09:09:57,74.16034,131.11388,3,3,240.0,240.0,0,0,1,1,hold,hold,5.208333333333334,18.75,0.78125,1.25
96,2026-08-26 09:14:57,120.63095,125.52262,3,2,240.0,160.0,0,0,0,0,hold,scale_down -1,5.154639175257731,18.556701030927837,0.7731958762886597,1.2371134020618557
97,2026-08-26 09:19:57,91.97809,121.67617,3,2,240.0,160.0,0,0,1,0,hold,hold,5.1020408163265305,18.367346938775512,0.7755102040816326,1.2244897959183674
98,2026-08-26 09:24:57,73.19722,118.61352,3,2,240.0,160.0,0,0,1,1,hold,hold,5.05050505050505,18.181818181818183,0.7777777777777779,1.2222222222222223
99,2026-08-26 09:29:57,150.24693,103.91666,3,2,240.0,160.0,0,0,0,0,hold,hold,5.0,18.0,0.77,1.21
100,2026-08-26 09:34:57,60.67664,109.995186,3,2,240.0,160.0,0,0,1,1,hold,hold,4.9504950495049505,17.82178217821782,0.7722772277227723,1.2079207920792079
101,2026-08-26 09:39:57,61.398987,101.70317,3,2,240.0,160.0,0,0,1,1,hold,hold,4.901960784313726,17.647058823529413,0.7745098039215687,1.2058823529411764
102,2026-08-26 09:44:57,64.28835,97.52628,3,2,240.0,160.0,0,0,1,1,hold,hold,4.854368932038835,17.475728155339805,0.7766990291262136,1.203883495145631
103,2026-08-26 09:49:57,248.4853,89.373886,3,2,240.0,160.0,1,1,0,0,hold,hold,5.769230769230769,18.269230769230766,0.8173076923076923,1.2403846153846154
104,2026-08-26 09:54:57,65.01069,107.68115,3,2,240.0,160.0,0,0,1,1,hold,hold,5.714285714285714,18.095238095238095,0.819047619047619,1.2380952380952381
105,2026-08-26 09:59:57,99.20149,112.35566,3,2,240.0,160.0,0,0,1,0,hold,hold,5.660377358490567,17.92452830188679,0.820754716981132,1.2264150943396226
106,2026-08-26 10:04:57,124.96498,109.474045,3,2,240.0,160.0,0,0,0,0,hold,hold,5.607476635514018,17.75700934579439,0.8130841121495327,1.2149532710280373
107,2026-08-26 10:09:57,86.68092,114.92737,3,2,240.0,160.0,0,0,1,0,hold,hold,5.555555555555555,17.59259259259259,0.8148148148148149,1.2037037037037037
108,2026-08-26 10:14:57,178.5627,114.71071,3,2,240.0,160.0,0,1,0,0,hold,hold,5.5045871559633035,18.34862385321101,0.8073394495412844,1.2385321100917432
109,2026-08-26 10:19:57,88.125595,123.629196,3,2,240.0,160.0,0,0,1,0,hold,hold,5.454545454545454,18.181818181818183,0.8090909090909091,1.2272727272727273
110,2026-08-26 10:24:57,203.41122,113.81219,3,2,240.0,160.0,0,1,0,0,hold,hold,5.405405405405405,18.91891891891892,0.8018018018018018,1.2612612612612613
111,2026-08-26 10:29:57,80.90219,128.96828,3,2,240.0,160.0,0,0,1,0,hold,hold,5.357142857142857,18.75,0.8035714285714286,1.25
112,2026-08-26 10:34:57,78.01283,128.24606,3,2,240.0,160.0,0,0,1,1,hold,hold,5.3097345132743365,18.58407079646018,0.8053097345132743,1.247787610619469
113,2026-08-26 10:39:57,82.34687,120.66296,3,2,240.0,160.0,0,0,1,0,hold,hold,5.263157894736842,18.421052631578945,0.8070175438596492,1.236842105263158
114,2026-08-26 10:44:57,115.57456,114.189735,3,2,240.0,160.0,0,0,1,0,hold,hold,5.217391304347826,18.26086956521739,0.808695652173913,1.2260869565217392
115,2026-08-26 10:49:57,126.409676,106.93156,3,2,240.0,160.0,0,0,0,0,hold,hold,5.172413793103448,18.103448275862068,0.8017241379310345,1.2155172413793103
116,2026-08-26 10:54:57,78.01283,109.918495,3,2,240.0,160.0,0,0,1,1,hold,hold,5.128205128205128,17.94871794871795,0.8034188034188035,1.2136752136752138
117,2026-08-26 10:59:57,147.77032,101.17749,3,2,240.0,160.0,0,0,0,0,hold,hold,5.084745762711865,17.796610169491526,0.7966101694915254,1.2033898305084745
118,2026-08-26 11:04:57,80.90219,108.907425,3,2,240.0,160.0,0,0,1,0,hold,hold,5.042016806722689,17.647058823529413,0.7983193277310924,1.1932773109243697
119,2026-08-26 11:09:57,166.62,109.8232,3,2,240.0,160.0,0,1,0,0,hold,hold,5.0,18.333333333333332,0.7916666666666666,1.225
120,2026-08-26 11:14:57,92.45965,118.2014,3,2,240.0,160.0,0,0,1,0,hold,hold,4.958677685950414,18.181818181818183,0.7933884297520661,1.2148760330578512
121,2026-08-26 11:19:57,109.79583,117.411476,3,2,240.0,160.0,0,0,1,0,hold,hold,4.918032786885246,18.0327868852459,0.7950819672131149,1.2049180327868854
122,2026-08-26 11:24:57,145.04608,115.68057,3,2,240.0,160.0,0,0,0,0,hold,hold,4.878048780487805,17.88617886178862,0.7886178861788617,1.1951219512195121
123,2026-08-26 11:29:57,80.90219,121.21106,3,2,240.0,160.0,0,0,1,0,hold,hold,4.838709677419355,17.741935483870968,0.7903225806451613,1.185483870967742
124,2026-08-26 11:34:57,171.62822,115.38252,3,2,240.0,160.0,0,1,0,0,hold,hold,4.8,18.4,0.784,1.216
125,2026-08-26 11:39:57,76.086586,123.23084,3,2,240.0,160.0,0,0,1,1,hold,hold,4.761904761904762,18.253968253968253,0.7857142857142858,1.2142857142857142
126,2026-08-26 11:44:57,128.09514,116.53355,3,2,240.0,160.0,0,0,0,0,hold,hold,4.724409448818897,18.11023622047244,0.7795275590551182,1.204724409448819
127,2026-08-26 11:49:57,128.09514,118.38075,3,2,240.0,160.0,0,0,0,0,hold,hold,4.6875,17.96875,0.7734375,1.1953125
128,2026-08-26 11:54:57,128.09514,119.89731,3,2,240.0,160.0,0,0,0,0,hold,hold,4.651162790697675,17.829457364341085,0.7674418604651162,1.186046511627907
129,2026-08-26 11:59:57,61.398987,119.82986,3,2,240.0,160.0,0,0,1,1,hold,hold,4.615384615384616,17.692307692307693,0.7692307692307692,1.1846153846153846
130,2026-08-26 12:04:57,251.37466,115.40135,3,2,240.0,160.0,1,1,0,0,hold,hold,5.343511450381679,18.3206106870229,0.8015267175572519,1.213740458015267
131,2026-08-26 12:09:57,146.39444,126.69035,4,2,320.0,160.0,0,0,1,0,scale_up +1,hold,5.303030303030303,18.181818181818183,0.803030303030303,1.2045454545454546
132,2026-08-26 12:14:57,78.01283,137.92737,3,2,240.0,160.0,0,0,1,1,scale_down -1,hold,5.263157894736842,18.045112781954884,0.8045112781954886,1.2030075187969924
133,2026-08-26 12:19:57,62.121326,133.11748,3,3,240.0,240.0,0,0,1,1,hold,scale_up +1,5.223880597014925,17.91044776119403,0.8059701492537313,1.2014925373134329
134,2026-08-26 12:24:57,76.568146,121.841484,3,2,240.0,160.0,0,0,1,1,hold,scale_down -1,5.185185185185185,17.77777777777778,0.8074074074074074,1.2
135,2026-08-26 12:29:57,83.79156,110.68275,3,2,240.0,160.0,0,0,1,0,hold,hold,5.147058823529411,17.647058823529413,0.8088235294117647,1.1911764705882353
136,2026-08-26 12:34:57,131.17712,105.2215,3,2,240.0,160.0,0,0,0,0,hold,hold,5.109489051094891,17.51824817518248,0.8029197080291971,1.1824817518248176
137,2026-08-26 12:39:57,107.62882,96.55653,3,2,240.0,160.0,0,0,1,0,hold,hold,5.072463768115942,17.391304347826086,0.8043478260869565,1.1739130434782608
138,2026-08-26 12:44:57,157.47034,97.15134,3,2,240.0,160.0,0,0,0,0,hold,hold,5.0359712230215825,17.26618705035971,0.7985611510791367,1.1654676258992804
139,2026-08-26 12:49:57,120.19754,109.17658,3,2,240.0,160.0,0,0,0,0,hold,hold,5.0,17.142857142857142,0.7928571428571428,1.157142857142857
140,2026-08-26 12:54:57,75.12347,117.96962,3,2,240.0,160.0,0,0,1,1,hold,hold,4.964539007092199,17.02127659574468,0.7943262411347518,1.1560283687943262
141,2026-08-26 12:59:57,66.455376,116.76978,3,2,240.0,160.0,0,0,1,1,hold,hold,4.929577464788732,16.901408450704224,0.795774647887324,1.1549295774647887
142,2026-08-26 13:04:57,73.19722,110.23439,3,2,240.0,160.0,0,0,1,1,hold,hold,4.895104895104895,16.783216783216783,0.7972027972027972,1.1538461538461537
143,2026-08-26 13:09:57,129.29904,100.464676,3,2,240.0,160.0,0,0,0,0,hold,hold,4.861111111111112,16.666666666666664,0.7916666666666667,1.1458333333333335
144,2026-08-26 13:14:57,198.64377,100.59424,3,2,240.0,160.0,0,1,0,0,hold,hold,4.827586206896552,17.24137931034483,0.7862068965517242,1.1724137931034482
145,2026-08-26 13:19:57,101.70563,110.57236,3,2,240.0,160.0,0,0,1,0,hold,hold,4.794520547945205,17.123287671232877,0.7876712328767123,1.1643835616438356
146,2026-08-26 13:24:57,197.1991,115.50192,3,2,240.0,160.0,0,1,0,0,hold,hold,4.761904761904762,17.687074829931973,0.782312925170068,1.1904761904761905
147,2026-08-26 13:29:57,158.19267,131.18318,3,2,240.0,160.0,0,0,0,0,hold,hold,4.72972972972973,17.56756756756757,0.7770270270270271,1.1824324324324325
148,2026-08-26 13:34:57,154.58098,142.35484,3,3,240.0,240.0,0,0,0,0,hold,scale_up +1,4.697986577181208,17.449664429530202,0.7718120805369127,1.174496644295302
149,2026-08-26 13:39:57,100.40541,148.79556,3,3,240.0,240.0,0,0,1,1,hold,hold,4.666666666666667,17.333333333333336,0.7733333333333334,1.1733333333333333
150,2026-08-26 13:44:57,239.81721,142.89276,3,3,240.0,240.0,0,0,0,0,hold,hold,4.635761589403973,17.218543046357617,0.7682119205298013,1.1655629139072847
151,2026-08-26 13:49:57,70.78942,149.12654,3,3,240.0,240.0,0,0,1,1,hold,hold,4.605263157894736,17.105263157894736,0.7697368421052632,1.1644736842105263
152,2026-08-26 13:54:57,179.14056,143.87808,3,3,240.0,240.0,0,0,0,0,hold,hold,4.57516339869281,16.99346405228758,0.7647058823529411,1.156862745098039
153,2026-08-26 13:59:57,65.49225,142.07399,3,3,240.0,240.0,0,0,1,1,hold,hold,4.545454545454546,16.883116883116884,0.7662337662337663,1.155844155844156
154,2026-08-26 14:04:57,53.453236,131.30833,2,3,160.0,240.0,0,0,1,1,scale_down -1,hold,4.516129032258064,16.7741935483871,0.767741935483871,1.1548387096774193
155,2026-08-26 14:09:57,79.45751,116.186,2,2,160.0,160.0,0,0,1,1,hold,scale_down -1,4.487179487179487,16.666666666666664,0.7692307692307692,1.153846153846154
156,2026-08-26 14:14:57,85.7178,106.61688,2,2,160.0,160.0,0,0,0,0,hold,hold,4.45859872611465,16.560509554140125,0.7643312101910829,1.1464968152866242
157,2026-08-26 14:19:57,49.119186,91.9021,2,2,160.0,160.0,0,0,1,1,hold,hold,4.430379746835443,16.455696202531644,0.7658227848101266,1.1455696202531647
158,2026-08-26 14:24:57,154.58098,86.95147,2,2,160.0,160.0,0,0,0,0,hold,hold,4.40251572327044,16.352201257861633,0.7610062893081762,1.1383647798742138
159,2026-08-26 14:29:57,50.56387,87.28927,2,2,160.0,160.0,0,0,1,1,hold,hold,4.375,16.25,0.7625,1.1375
160,2026-08-26 14:34:57,46.229824,89.12594,2,2,160.0,160.0,0,0,1,1,hold,hold,4.3478260869565215,16.149068322981368,0.7639751552795031,1.1366459627329193
161,2026-08-26 14:39:57,186.84554,86.60353,2,2,160.0,160.0,1,1,0,0,hold,hold,4.938271604938271,16.666666666666664,0.7901234567901234,1.1604938271604939
162,2026-08-26 14:44:57,154.8699,97.848976,3,2,240.0,160.0,0,0,0,0,scale_up +1,hold,4.9079754601226995,16.56441717791411,0.7852760736196319,1.1533742331288344
163,2026-08-26 14:49:57,82.05794,110.97442,3,2,240.0,160.0,0,0,1,0,hold,hold,4.878048780487805,16.463414634146343,0.7865853658536586,1.146341463414634
